source,target,value
I-AR-MTA,I_AR,10
I-AR-MTA,I_AR,49
I-AR-MTLSA,I_AR,12
I-AR-MTLSA,I_AR,638
I-AR-PILKI,I_AR,33736
I-AR-PILKI,I_AR,748
I-AR-PILKI,I_AR,2617
I-AR-PILKI,I_AR,2
I-AR-ROMET,I_AR,10645
I-AR-ROMET,I_AR,3445
I-AR-ROMET,I_AR,79
I-AR-ROMET,I_AR,1178
I-AR-SIDER,I_AR,19689
I-AR-TTA,I_AR,771
I-AR-TTA,I_AR,6072
I-AR-TTA,I_AR,184
I-AR-TTA,I_AR,219
I-AR-VALEO,I_AR,290454
I-AR-VALEO,I_AR,1691
I-AR-VENTA,I_AR,70
I-AR-VENTA,I_AR,14
I-AR-VUTEQ,I_AR,8418
I-AR-VUTEQ,I_AR,2102
I-AR-VUTEQ,I_AR,632
I-AR-VUTEQ,I_AR,170
I-AR-VUTEQ,I_AR,46137
I-AR-VUTEQ,I_AR,20908
I-AR-VUTEQ,I_AR,39312
I-AU-TBAU2,I_AU,90491
I-AU-ARAU1,I_AU,1927
I-AU-DMGTH,I_AU,10668
I-AU-TBAU1,I_AU,6792
I-AU-TBAU1,I_AU,10891
I-AU-UNI,I_AU,3402
I-AU-WAL,I_AU,24714
I-AU-DMGTW,I_AU,29745
I-AU-TGAU,I_AU,68
I-AU-TGAU,I_AU,37
I-AU-TGAU,I_AU,2602
I-AU-TGAU,I_AU,4249
I-AU-TGAU,I_AU,1539
I-AU-TGAU,I_AU,737
I-AU-TGAU,I_AU,314
I-AU-TGAU1,I_AU,161
I-AU-TGAU1,I_AU,357
I-BE-TRP,I_BE,589
I-BR-BOSCH,I_BR,6903
I-BR-BROSE,I_BR,89870
I-BR-VALEO,I_BR,11
I-BR-ART1,I_BR,176
I-BR-ART2,I_BR,766
I-BR-BAROS,I_BR,568
I-BR-BAROS,I_BR,26
I-BR-BAROS,I_BR,14
I-BR-BAROS,I_BR,41
I-BR-BAROS,I_BR,659
I-BR-BNTLR,I_BR,357
I-BR-BOSCH,I_BR,436
I-BR-BUDAI,I_BR,77
I-BR-BUDAI,I_BR,336
I-BR-DENS1,I_BR,6156
I-BR-DENSO,I_BR,8
I-BR-DENSO,I_BR,7856
I-BR-DENSO,I_BR,5413
I-BR-DENSO,I_BR,215493
I-BR-DENSO,I_BR,2799
I-BR-EMCOM,I_BR,21316
I-BR-GKN,I_BR,42
I-BR-JTEKT,I_BR,3818
I-BR-JTEKT,I_BR,4547
I-BR-JTEKT,I_BR,13
I-BR-KANTO,I_BR,639
I-BR-PECVA,I_BR,179
I-BR-SIAN,I_BR,4
I-BR-SIAN,I_BR,32
I-BR-TAKAT,I_BR,714
I-BR-TAKAT,I_BR,316
I-BR-TBORG,I_BR,7132
I-BR-TBORG,I_BR,8367
I-BR-TDBG,I_BR,778
I-BR-TKRKA,I_BR,3824
I-BR-TRIMT,I_BR,2904
I-BR-TRIMT,I_BR,7
I-BR-TRIMT,I_BR,40
I-BR-TRW,I_BR,30
I-BR-TRW,I_BR,121
I-BR-TRW,I_BR,48
I-BR-ZF,I_BR,102
I-BR-TAKAT,I_BR,5950
I-CN-ADVIC,I_C1,3906
I-CN-ANI,I_C1,247
I-CN-FNG,I_C1,98
I-CN-TJTG,I_C1,190
I-CN-TJTG,I_C1,75
I-CN-TRCT,I_C1,490
I-CN-TTAC,I_C1,15
I-CN-YKS,I_C1,60
I-CN-NSSC,I_C2,1344
I-CN-NSSC,I_C2,688
I-CN-SGGZ,I_C2,2093
I-CN-SGGZ,I_C2,226
I-CN-TRG,I_C2,160
I-CN-TRG,I_C2,3682
I-CN-BSCN,I_C3,465
I-CZ-DMCZ,I_CZ,9216
I-EG-ALIAA,I_EG,350
I-EG-AUTOC,I_EG,2080
I-EG-AUTOC,I_EG,229
I-EG-AUTOC,I_EG,14991
I-EG-AUTOT,I_EG,184
I-EG-AUTOT,I_EG,1270
I-EG-DRGRE,I_EG,396
I-EG-DRGRE,I_EG,744
I-EG-ECES,I_EG,1721
I-EG-ECES,I_EG,44
I-EG-EGYPA,I_EG,3141
I-EG-EGYPA,I_EG,7089
I-EG-EGYPA,I_EG,4435
I-EG-EGYPA,I_EG,2925
I-EG-EGYPA,I_EG,5453
I-EG-EGYPA,I_EG,43
I-EG-EGYPA,I_EG,6375
I-EG-EGYPA,I_EG,372
I-EG-EGYPA,I_EG,7
I-EG-EGYPA,I_EG,11720
I-EG-EGYPA,I_EG,190
I-EG-EGYPA,I_EG,2173
I-EG-EGYPA,I_EG,339
I-EG-EGYPA,I_EG,110
I-EG-EGYPA,I_EG,682
I-EG-EGYPA,I_EG,6
I-EG-EGYPA,I_EG,4873
I-EG-EGYPA,I_EG,2122
I-EG-EGYPA,I_EG,5218
I-EG-EGYPA,I_EG,9238
I-EG-ELTER,I_EG,853
I-EG-ELTER,I_EG,1454
I-EG-FIMCO,I_EG,17
I-EG-FIMCO,I_EG,2006
I-EG-FIMCO,I_EG,346
I-EG-IDACO,I_EG,56
I-EG-IDACO,I_EG,109
I-EG-IDACO,I_EG,299
I-EG-IDACO,I_EG,25
I-EG-IDACO,I_EG,16
I-EG-MOBIC,I_EG,536
I-EG-MOBIC,I_EG,200
I-EG-MOBIC,I_EG,528
I-EG-MOBIC,I_EG,48
I-EG-MOBIC,I_EG,3024
I-EG-TMEE,I_EG,135
I-EG-TMEE,I_EG,96
I-GB-DMUK,I_GB,32
I-GB-GKN,I_GB,18
I-IN-STTI,I_I1,68
I-IN-TBI,I_I1,23
I-IN-TGKL,I_I1,256
I-IN-TGKL,I_I1,1280
I-IN-TKML,I_I1,48
I-IN-ADTYA,I_I1,189
I-IN-BI-AC,I_I1,19
I-IN-BI-CP,I_I1,12
I-IN-BRDGE,I_I1,58
I-IN-DNKI,I_I1,120
I-IN-DNKI,I_I1,35
I-IN-DNKI,I_I1,28
I-IN-DNKI,I_I1,106
I-IN-EMCON,I_I1,279
I-IN-EMCON,I_I1,628
I-IN-GABR,I_I1,108
I-IN-GABR,I_I1,2
I-IN-IJLCH,I_I1,1
I-IN-INRGY,I_I1,22
I-IN-JAS,I_I1,461
I-IN-JOAI,I_I1,104
I-IN-MATE,I_I1,105
I-IN-MATE,I_I1,142
I-IN-NTTF,I_I1,339
I-IN-STTI,I_I1,238
I-IN-STTI,I_I1,6904
I-IN-STTI,I_I1,447
I-IN-STTI,I_I1,3
I-IN-STTI,I_I1,31
I-IN-STTI,I_I1,278
I-IN-SUPTR,I_I1,7
I-IN-TACO,I_I1,1425
I-IN-TACO,I_I1,419
I-IN-TACO,I_I1,23453
I-IN-TAFE,I_I1,8548
I-IN-TBI,I_I1,762
I-IN-TBI,I_I1,11680
I-IN-TBI,I_I1,96
I-IN-TBI,I_I1,11314
I-IN-TBI,I_I1,24097
I-IN-TBI,I_I1,1091
I-IN-TBI,I_I1,3342
I-IN-TBI,I_I1,2276
I-IN-TBI,I_I1,514
I-IN-TBI,I_I1,322
I-IN-TBI,I_I1,1425
I-IN-TBI,I_I1,30
I-IN-TBI,I_I1,186
I-IN-TBI,I_I1,4139
I-IN-TGKL,I_I1,11
I-IN-TGKL,I_I1,356
I-IN-TGKL,I_I1,135
I-IN-TGKL,I_I1,164
I-IN-TGKL,I_I1,534
I-IN-TGKL,I_I1,171
I-IN-TGKL,I_I1,13
I-IN-TKAP,I_I1,37404
I-IN-TKML,I_I1,360
I-IN-TKML,I_I1,1633
I-IN-TKML,I_I1,163
I-IN-DNIN,I_I2,271
I-IN-DNIN,I_I2,264
I-IN-IJL,I_I2,197
I-IN-KOYO,I_I2,13
I-IN-KOYO,I_I2,863
I-IN-KOYO,I_I2,108
I-IN-KOYO,I_I2,73
I-IN-SOM,I_I2,44714
I-IN-TGIN,I_I2,8663
I-IN-TGIN,I_I2,72
I-IN-TGIN,I_I2,593
I-IN-TRELL,I_I2,36
I-I3-BI-AC,I_I3,2981
I-I3-BI-CP,I_I3,11403
I-I3-BRDGE,I_I3,158
I-I3-IJLCH,I_I3,21171
I-I3-INRGY,I_I3,74904
I-I3-JAS,I_I3,745
I-ID-JID,I_ID,3862
I-ID-AAA,I_ID,4880
I-ID-IPTI,I_ID,110
I-ID-ITG,I_ID,1165
I-ID-NIFCO,I_ID,226
I-ID-NMI,I_ID,1415
I-ID-TRI,I_ID,148
I-ID-TRI,I_ID,10
I-ID-AAA,I_ID,454
I-ID-ABA,I_ID,82017
I-ID-ABA,I_ID,185
I-ID-ABA,I_ID,2975
I-ID-ABA,I_ID,4
I-ID-ABA,I_ID,1931
I-ID-ABA,I_ID,1003
I-ID-ABA,I_ID,1838
I-ID-ABA,I_ID,1740
I-ID-ABA,I_ID,3309
I-ID-ABA,I_ID,4513
I-ID-ABA,I_ID,14
I-ID-ABA,I_ID,148
I-ID-ABA,I_ID,1936
I-ID-ABA,I_ID,1
I-ID-ABA,I_ID,25447
I-ID-ABA,I_ID,10136
I-ID-ABA,I_ID,642
I-ID-ABA,I_ID,1165
I-ID-ABA,I_ID,1689
I-ID-ABA,I_ID,75
I-ID-ABA,I_ID,878
I-ID-AHI,I_ID,34
I-ID-AHI,I_ID,2
I-ID-AHI,I_ID,1000
I-ID-AHI,I_ID,191
I-ID-AHI,I_ID,4000
I-ID-AHI,I_ID,2400
I-ID-AHI,I_ID,1002
I-ID-AHI,I_ID,22783
I-ID-AMA,I_ID,622
I-ID-AOP,I_ID,164559
I-ID-AOP,I_ID,5570
I-ID-AOPNM,I_ID,20085
I-ID-AOPNM,I_ID,16262
I-ID-ASH,I_ID,108
I-ID-ATI,I_ID,557
I-ID-CMW,I_ID,709
I-ID-DEN,I_ID,634
I-ID-DEN,I_ID,4139
I-ID-DEN,I_ID,2492
I-ID-DLOY,I_ID,12
I-ID-DLOY,I_ID,102691
I-ID-DLOY,I_ID,19943
I-ID-DLOY,I_ID,6194
I-ID-FII,I_ID,261643
I-ID-FII,I_ID,355
I-ID-FKK,I_ID,13
I-ID-FKK,I_ID,939
I-ID-GSS,I_ID,209
I-ID-GSS,I_ID,18
I-ID-HMMI,I_ID,789
I-ID-ICH,I_ID,43130
I-ID-IGP,I_ID,6
I-ID-IGP,I_ID,2
I-ID-IGP,I_ID,23722
I-ID-IGP,I_ID,1639
I-ID-IGP,I_ID,4184
I-ID-IPTI,I_ID,51
I-ID-IPTI,I_ID,405
I-ID-ISS,I_ID,2354
I-ID-ISS,I_ID,3264
I-ID-ITG,I_ID,984
I-ID-JID,I_ID,16
I-ID-KFN,I_ID,450
I-ID-KFN,I_ID,304
I-ID-KOITO,I_ID,1379
I-ID-KOITO,I_ID,25738
I-ID-KOITO,I_ID,7
I-ID-KOITO,I_ID,42
I-ID-KOITO,I_ID,2696
I-ID-KOITO,I_ID,2223
I-ID-KYB,I_ID,1072
I-ID-KYB,I_ID,68932
I-ID-MAJ,I_ID,160
I-ID-MES,I_ID,544
I-ID-MKSD,I_ID,19878
I-ID-MTAT,I_ID,140
I-ID-MTAT,I_ID,12193
I-ID-NHCH,I_ID,501
I-ID-NTC,I_ID,3870
I-ID-NTC,I_ID,764
I-ID-NTC,I_ID,9675
I-ID-NTC,I_ID,37
I-ID-NTC,I_ID,2485
I-ID-NTC,I_ID,4581
I-ID-NTC,I_ID,4358
I-ID-NTC,I_ID,31086
I-ID-NTI,I_ID,20603
I-ID-SC,I_ID,3519
I-ID-SC,I_ID,3038
I-ID-SC,I_ID,180
I-ID-SC,I_ID,521
I-ID-SC,I_ID,7
I-ID-SC,I_ID,368
I-ID-SC,I_ID,21
I-ID-SC,I_ID,103914
I-ID-SC,I_ID,6206
I-ID-SC,I_ID,513
I-ID-SDT,I_ID,2776
I-ID-SII,I_ID,4
I-ID-SII,I_ID,18
I-ID-SII,I_ID,86
I-ID-SII,I_ID,343
I-ID-SIM4W,I_ID,1050
I-ID-SJI,I_ID,2737
I-ID-SOMIC,I_ID,3612
I-ID-STEP,I_ID,2087
I-ID-STEP,I_ID,37310
I-ID-STEP,I_ID,1594
I-ID-TDW,I_ID,11
I-ID-TDW,I_ID,1060
I-ID-TDW,I_ID,5132
I-ID-TEC,I_ID,14513
I-ID-TGSSI,I_ID,429
I-ID-TGSSI,I_ID,3637
I-ID-TGSSI,I_ID,343
I-ID-TMMIN,I_ID,513
I-ID-TMMIN,I_ID,11
I-ID-TMMIN,I_ID,9444
I-ID-TRI,I_ID,3162
I-ID-TRI,I_ID,57
I-ID-TRI,I_ID,7630
I-ID-TRSI,I_ID,9524
I-ID-TSC,I_ID,127
I-ID-YIMM,I_ID,884
I-ID-YS,I_ID,7035
I-ID-ABA,I_ID,300
I-ID-AII,I_ID,9989
I-MX-ASMX,I_MX,984
I-MY-AISB,I_MY,10
I-MY-AISB,I_MY,86
I-MY-APMP,I_MY,1576
I-MY-DELL,I_MY,5
I-MY-JCA,I_MY,50
I-MY-MSG,I_MY,209
I-MY-PEMSB,I_MY,39
I-MY-PEMSB,I_MY,2788
I-MY-PEMSB,I_MY,673
I-MY-PEMSB,I_MY,143
I-MY-TABM,I_MY,634
I-MY-TBU,I_MY,218
I-MY-TBU,I_MY,16078
I-MY-UMWT,I_MY,9278
I-MY-USISB,I_MY,54538
I-MY-UVISB,I_MY,1691
I-MY-UVISB,I_MY,1708
I-MY-TBU,I_MY,3052
I-MY-AIC,I_MY,47248
I-MY-AISB,I_MY,7
I-MY-AISB,I_MY,91
I-MY-AISB,I_MY,576
I-MY-AISB,I_MY,1261
I-MY-AISB,I_MY,253866
I-MY-AISB,I_MY,59778
I-MY-AISB,I_MY,10526
I-MY-AISB,I_MY,23
I-MY-APMP,I_MY,23936
I-MY-APMS,I_MY,1221
I-MY-APMS,I_MY,45
I-MY-ASSB,I_MY,1128
I-MY-ASSB,I_MY,4934
I-MY-ASSB,I_MY,8363
I-MY-ASSB,I_MY,6398
I-MY-CSE,I_MY,391
I-MY-CSE,I_MY,202
I-MY-DELL,I_MY,308
I-MY-DELL,I_MY,980
I-MY-DELL,I_MY,21338
I-MY-DELL,I_MY,14494
I-MY-DNMY,I_MY,33238
I-MY-DNMY,I_MY,4425
I-MY-DNMY,I_MY,579
I-MY-DNMY,I_MY,66937
I-MY-JAMY,I_MY,16447
I-MY-JAMY,I_MY,92
I-MY-JAMY,I_MY,620
I-MY-JAMY,I_MY,6430
I-MY-JAMY,I_MY,163
I-MY-JAMY,I_MY,1549
I-MY-JAMY,I_MY,164
I-MY-JAMY,I_MY,1185
I-MY-JAMY,I_MY,671
I-MY-JKWH,I_MY,19
I-MY-KYB,I_MY,16707
I-MY-KYB,I_MY,5307
I-MY-LEAR,I_MY,40
I-MY-MAO,I_MY,93120
I-MY-MAOS,I_MY,46023
I-MY-MAOS,I_MY,132
I-MY-MSG,I_MY,132
I-MY-MSG,I_MY,2483
I-MY-MSG,I_MY,82
I-MY-MSG,I_MY,13
I-MY-OMI,I_MY,3252
I-MY-OMI,I_MY,619
I-MY-OSI,I_MY,984
I-MY-OSI,I_MY,2413
I-MY-PEMSB,I_MY,45
I-MY-PEMSB,I_MY,4766
I-MY-PEMSB,I_MY,35575
I-MY-PEMSB,I_MY,852
I-MY-PEMSB,I_MY,2130
I-MY-PEMSB,I_MY,4975
I-MY-PEMSB,I_MY,1884
I-MY-PEMSB,I_MY,57
I-MY-PEMSB,I_MY,2259
I-MY-PEMSB,I_MY,2397
I-MY-PHN,I_MY,169
I-MY-PIO,I_MY,29235
I-MY-PMSB,I_MY,128294
I-MY-PONG,I_MY,2137
I-MY-PRO,I_MY,11417
I-MY-ROV,I_MY,557
I-MY-SCAI,I_MY,626
I-MY-SUG,I_MY,1104
I-MY-SUG,I_MY,575
I-MY-TABM,I_MY,3048
I-MY-TABM,I_MY,888
I-MY-TABM,I_MY,1500
I-MY-TABM,I_MY,13430
I-MY-TABM,I_MY,20614
I-MY-TABM,I_MY,4659
I-MY-TABM,I_MY,67
I-MY-TABM,I_MY,1662
I-MY-TABM,I_MY,2678
I-MY-TABM,I_MY,2424
I-MY-TABM,I_MY,1253
I-MY-TABM,I_MY,88
I-MY-TABM,I_MY,16
I-MY-TABM,I_MY,21102
I-MY-TABM,I_MY,2865
I-MY-TABM,I_MY,38566
I-MY-TABM,I_MY,21563
I-MY-TABM,I_MY,2713
I-MY-TABM,I_MY,19614
I-MY-TABM,I_MY,4433
I-MY-TABM,I_MY,416
I-MY-TABM,I_MY,8934
I-MY-TABM,I_MY,1582
I-MY-TABM,I_MY,5832
I-MY-TBU,I_MY,15
I-MY-TBU,I_MY,48389
I-MY-TBU,I_MY,380
I-MY-TBU,I_MY,1104
I-MY-TBU,I_MY,35
I-MY-TBU,I_MY,27
I-MY-TBU,I_MY,1036
I-MY-TBU,I_MY,280
I-MY-TBU,I_MY,150
I-MY-TBU,I_MY,2160
I-MY-TBU,I_MY,1363
I-MY-TBU,I_MY,633
I-MY-TBU,I_MY,48396
I-MY-TBU,I_MY,12597
I-MY-TBU,I_MY,1419
I-MY-TBU,I_MY,9734
I-MY-TBU,I_MY,47
I-MY-TBU,I_MY,3765
I-MY-TBU,I_MY,63802
I-MY-TBU,I_MY,7396
I-MY-TBU,I_MY,5420
I-MY-TBU,I_MY,1669
I-MY-TBU,I_MY,57547
I-MY-TKen,I_MY,12444
I-MY-TSP,I_MY,8568
I-MY-UMWT,I_MY,464
I-MY-UMWT,I_MY,1334
I-MY-USISB,I_MY,3039
I-MY-UVISB,I_MY,5938
I-MY-UVISB,I_MY,303
I-MY-UVISB,I_MY,40013
I-MY-UVISB,I_MY,13490
I-MY-UVISB,I_MY,149427
I-MY-MASS,I_MY,1260
I-MY-PONG,I_MY,763
I-PH-TBPC,I_PH,730
I-PH-FTECH,I_PH,3230
I-PH-KARL,I_PH,1793
I-PH-MPI,I_PH,380
I-PH-PAC,I_PH,10137
I-PH-TBPC,I_PH,573
I-PH-VPMI,I_PH,1138
I-PH-VPMI,I_PH,1411
I-PH-SANOH,I_PH,1053
I-PH-B4,I_PH,28973
I-PH-B4,I_PH,987
I-PH-B4,I_PH,6309
I-PH-BOPI,I_PH,113628
I-PH-DAIHO,I_PH,25521
I-PH-DAIHO,I_PH,258745
I-PH-EMER,I_PH,653
I-PH-EMER,I_PH,616
I-PH-EMER,I_PH,1896
I-PH-FTECH,I_PH,538
I-PH-FTECH,I_PH,16857
I-PH-KARL,I_PH,13
I-PH-KARZ,I_PH,25
I-PH-MANLY,I_PH,170
I-PH-MPI,I_PH,10
I-PH-MPI,I_PH,1103
I-PH-PAC,I_PH,49
I-PH-PAC,I_PH,2665
I-PH-PAC,I_PH,141
I-PH-PAC,I_PH,267
I-PH-PAC,I_PH,18
I-PH-PAC,I_PH,7
I-PH-PAC,I_PH,126
I-PH-PAC,I_PH,256
I-PH-PAC,I_PH,285
I-PH-RGC1,I_PH,88
I-PH-RGC2,I_PH,44
I-PH-RGC2,I_PH,152
I-PH-RMPC,I_PH,81030
I-PH-SANOH,I_PH,8461
I-PH-T8,I_PH,847
I-PH-T8,I_PH,186
I-PH-TBPC,I_PH,886
I-PH-TBPC,I_PH,283
I-PH-TBPC,I_PH,96
I-PH-TBPC,I_PH,36
I-PH-TBPC,I_PH,52
I-PH-TBPC,I_PH,143
I-PH-TBPC,I_PH,98
I-PH-TBPC,I_PH,8
I-PH-TBPC,I_PH,4
I-PH-TBPC,I_PH,223
I-PH-TBPC,I_PH,94
I-PH-TMP,I_PH,127
I-PH-VPMI,I_PH,25
I-PH-VPMI,I_PH,47
I-PH-VPMI,I_PH,385
I-PH-VPMI,I_PH,432
I-PH-VPMI,I_PH,17
I-PH-VPMI,I_PH,16
I-PK-HAWK,I_PK,204
I-PK-HAWK,I_PK,434
I-PK-ABE,I_PK,157
I-PK-AEK,I_PK,17
I-PK-AGRI1,I_PK,46
I-PK-AGRI1,I_PK,74
I-PK-AGRI1,I_PK,14
I-PK-AGRI1,I_PK,1090
I-PK-AGRI1,I_PK,30650
I-PK-AGRI1,I_PK,5451
I-PK-AGRI1,I_PK,20
I-PK-AGRI2,I_PK,307
I-PK-AGRI2,I_PK,230
I-PK-ALSO,I_PK,337
I-PK-ALSO,I_PK,23416
I-PK-ALSO,I_PK,7
I-PK-AONE,I_PK,1087
I-PK-AONE,I_PK,585
I-PK-AUV,I_PK,1315
I-PK-AUV,I_PK,1470
I-PK-AUV,I_PK,4138
I-PK-AUV,I_PK,28800
I-PK-AUV,I_PK,64404
I-PK-AUV,I_PK,728
I-PK-AUV,I_PK,5183
I-PK-AUV,I_PK,1725
I-PK-AUV,I_PK,54
I-PK-AUV,I_PK,2972
I-PK-AUV,I_PK,18
I-PK-AUV,I_PK,148
I-PK-AUV,I_PK,332
I-PK-AUV,I_PK,60
I-PK-AUV,I_PK,660
I-PK-AUV,I_PK,84
I-PK-AUV,I_PK,287
I-PK-AUV,I_PK,139
I-PK-HPML,I_PK,9
I-PK-HPML,I_PK,340
I-PK-HPML,I_PK,7
I-PK-HPML2,I_PK,3400
I-PK-HPML2,I_PK,6800
I-PK-HPML2,I_PK,18471
I-PK-IMC,I_PK,6800
I-PK-IMC2,I_PK,473
I-PK-JDHL,I_PK,64
I-PK-JDHL,I_PK,264
I-PK-LOAD,I_PK,11
I-PK-MTLI,I_PK,134
I-PK-MTLI,I_PK,76
I-PK-OJ,I_PK,53
I-PK-OJ,I_PK,98
I-PK-OJ,I_PK,1188
I-PK-OJ,I_PK,161
I-PK-OJ,I_PK,697
I-PK-OJ,I_PK,89
I-PK-PRCO1,I_PK,56
I-PK-PRCO1,I_PK,10719
I-PK-PRCO1,I_PK,610
I-PK-PRCO1,I_PK,124
I-PK-PRCO1,I_PK,374
I-PK-PRCO1,I_PK,1592
I-PK-PRCO1,I_PK,1460
I-PK-PRCO2,I_PK,5637
I-PK-PRCO2,I_PK,24497
I-PK-PRCO2,I_PK,967
I-PK-PRCO3,I_PK,33877
I-PK-PRCO3,I_PK,2992
I-PK-PRCO3,I_PK,217
I-PK-PRCO3,I_PK,23
I-PK-PRCO3,I_PK,3288
I-PK-PRCO3,I_PK,72
I-PK-PRCO3,I_PK,71
I-PK-PRCO3,I_PK,5630
I-PK-PRCO3,I_PK,120
I-PK-PRCO3,I_PK,13
I-PK-RAZI,I_PK,9
I-PK-RAZI,I_PK,58
I-PK-RAZI,I_PK,3
I-PK-SHAH,I_PK,19626
I-PK-SPEL,I_PK,68
I-PK-SPEL,I_PK,6
I-PK-SPEL,I_PK,13
I-PK-SPEL,I_PK,8
I-PK-THAL1,I_PK,35
I-PK-THAL1,I_PK,92
I-PK-THAL1,I_PK,483
I-PK-THAL1,I_PK,41
I-PK-THAL2,I_PK,2007
I-PK-UMI,I_PK,29
I-PK-UMI,I_PK,3
I-TH-SKD,I_TH,21
I-TH-CHI,I_TH,3
I-TH-TER,I_TH,260
I-TH-TER,I_TH,16
I-TH-TER,I_TH,22227
I-TH-TER,I_TH,397
I-TH-TER,I_TH,555
I-TH-TER,I_TH,5190
I-TH-YSP,I_TH,42
I-TH-AHT1,I_TH,7
I-TH-IAST,I_TH,12
I-TH-KYBA,I_TH,39
I-TH-MIT,I_TH,6
I-TH-MIT,I_TH,846
I-TH-MIT,I_TH,2324
I-TH-NTS,I_TH,32
I-TH-SKD,I_TH,35
I-TH-TBSMC,I_TH,21728
I-TH-TGT2,I_TH,126
I-TH-YSP,I_TH,533
I-TH-PEDTH,I_TH,141
I-TH-TBGT,I_TH,174
I-TH-CAP,I_TH,292
I-TH-CHW1,I_TH,108
I-TH-OAC,I_TH,94
I-TH-SKA,I_TH,262
I-TH-TBGT,I_TH,1797
I-TH-TBGT,I_TH,23682
I-TH-TCT,I_TH,49
I-TH-TGT2,I_TH,963
I-TH-TKC,I_TH,150
I-TH-TKC2,I_TH,82
I-TH-TRT,I_TH,339
I-TH-YSP,I_TH,7
I-TR-DNTR,I_TR,325
I-TR-TBT,I_TR,1630
I-TW-DNTW,I_TW,265
I-TW-DNTW,I_TW,1776
I-TW-AS,I_TW,232
I-TW-BK,I_TW,201
I-TW-BK,I_TW,30
I-TW-BK,I_TW,867
I-TW-BK,I_TW,113864
I-TW-DG,I_TW,55
I-TW-FY,I_TW,1
I-TW-MS,I_TW,7
I-TW-QR,I_TW,1885
I-TW-AS,I_TW,1652
I-TW-AS,I_TW,22026
I-TW-AS,I_TW,3192
I-TW-AS,I_TW,6306
I-TW-AS,I_TW,56653
I-TW-AS,I_TW,1790
I-TW-AS,I_TW,4651
I-TW-AS,I_TW,2
I-TW-BK,I_TW,2640
I-TW-BK,I_TW,25
I-TW-BK,I_TW,172
I-TW-BK,I_TW,2669
I-TW-BK,I_TW,240
I-TW-BK,I_TW,97
I-TW-BK,I_TW,363
I-TW-BK,I_TW,306
I-TW-BK,I_TW,484
I-TW-BK,I_TW,985
I-TW-BK,I_TW,932
I-TW-CJ,I_TW,517
I-TW-CK,I_TW,1808
I-TW-DE,I_TW,2046
I-TW-DE,I_TW,80
I-TW-DE,I_TW,14903
I-TW-DG,I_TW,1323
I-TW-DG,I_TW,68
I-TW-DG,I_TW,84
I-TW-DG,I_TW,994
I-TW-DG,I_TW,592
I-TW-DG,I_TW,849
I-TW-DG,I_TW,2608
I-TW-ER,I_TW,1196
I-TW-ER,I_TW,212
I-TW-ER,I_TW,23
I-TW-FY,I_TW,4
I-TW-FY,I_TW,774
I-TW-FY,I_TW,1603
I-TW-FY,I_TW,9240
I-TW-GT,I_TW,50194
I-TW-JT,I_TW,1032
I-TW-JT,I_TW,185
I-TW-JW,I_TW,5975
I-TW-KS,I_TW,49
I-TW-MK,I_TW,117
I-TW-MK,I_TW,56
I-TW-PD,I_TW,1844
I-TW-QR,I_TW,1044
I-TW-SC,I_TW,2213
I-TW-SL,I_TW,427
I-TW-TE,I_TW,7
I-TW-TE,I_TW,732
I-TW-TR,I_TW,12
I-TW-TR,I_TW,297
I-TW-TY,I_TW,87
I-TW-TY,I_TW,562
I-TW-WS,I_TW,40
I-TW-WS,I_TW,20
I-US-ASI,I_US,98
I-US-CKUS,I_US,70
I-US-DMMI,I_US,143
I-VE-ARVIN,I_VE,44
I-VE-DANAS,I_VE,38
I-VE-ENVET,I_VE,13
I-VE-ESPOS,I_VE,347
I-VE-ESPOS,I_VE,3441
I-VE-ESPOS,I_VE,26092
I-VE-MTLSA,I_VE,26
I-VE-OCIME,I_VE,3136
I-VE-FAACA,I_VE,2008
I-VE-ARVIN,I_VE,1801
I-VE-ARVIN,I_VE,166
I-VE-ARVIN,I_VE,521
I-VE-DERIV,I_VE,296
I-VE-ENVET,I_VE,343
I-VE-ENVET,I_VE,10
I-VE-ENVET,I_VE,1940
I-VE-ENVET,I_VE,352
I-VE-ENVET,I_VE,611
I-VE-ENVET,I_VE,5682
I-VE-ENVET,I_VE,17
I-VE-ENVET,I_VE,202
I-VE-ENVET,I_VE,30
I-VE-ENVET,I_VE,156
I-VE-ENVET,I_VE,94
I-VE-ENVET,I_VE,137
I-VE-ENVET,I_VE,800
I-VE-ESPOS,I_VE,327
I-VE-ESPOS,I_VE,1421
I-VE-ESPOS,I_VE,6
I-VE-ESPOS,I_VE,170
I-VE-ESPOS,I_VE,710
I-VE-FAACA,I_VE,8254
I-VE-FAACA,I_VE,4982
I-VE-FAACA,I_VE,14066
I-VE-FAACA,I_VE,43743
I-VE-GABRI,I_VE,4461
I-VE-GABRI,I_VE,8789
I-VE-MAMID,I_VE,1934
I-VE-MAMID,I_VE,46766
I-VE-MAMID,I_VE,150
I-VE-MAMID,I_VE,265
I-VE-MAMID,I_VE,20
I-VE-MTLSA,I_VE,2558
I-VE-MTLSA,I_VE,2804
I-VE-TDV,I_VE,20
I-VN-TBHN,I_VN,11143
I-VN-TBHN,I_VN,70
I-VN-TBHN,I_VN,343
I-VN-TBHN,I_VN,675
I-VN-HDVN,I_VN,270
I-VN-KYB,I_VN,26
